price;city;region;district;metro;address;area;floor;max_floor;rooms;url
7 998 000 ₽;Санкт-Петербург;р-н Фрунзенский;Волковское;м. Волковская;Мгинская улица, 3;44,8;3;4;2;https://spb.cian.ru/sale/flat/326437916/?mlSearchSessionGuid=f084dc9e6cfb41422f1ca6bd954ec6fb
8 000 000 ₽;Санкт-Петербург;р-н Центральный;Владимирский;м. Звенигородская;улица Марата, 73;20;4;5;Студия;https://spb.cian.ru/sale/flat/326745953/?mlSearchSessionGuid=f084dc9e6cfb41422f1ca6bd954ec6fb
8 000 000 ₽;Санкт-Петербург;р-н Красносельский;Сосновая поляна;м. Проспект Ветеранов;проспект Ветеранов, 143К1;58,8;9;9;3;https://spb.cian.ru/sale/flat/326336313/?mlSearchSessionGuid=f084dc9e6cfb41422f1ca6bd954ec6fb
8 000 000 ₽;Санкт-Петербург;р-н Приморский;№ 65;м. Старая Деревня;улица Оптиков, 47к1;31,9;21;26;1;https://spb.cian.ru/sale/flat/327272904/?mlSearchSessionGuid=f084dc9e6cfb41422f1ca6bd954ec6fb
8 100 000 ₽;Санкт-Петербург;р-н Центральный;Владимирский;м. Достоевская;улица Рубинштейна, 5;19;3;5;Студия;https://spb.cian.ru/sale/flat/327272444/?mlSearchSessionGuid=f084dc9e6cfb41422f1ca6bd954ec6fb
8 100 000 ₽;Санкт-Петербург;р-н Пушкинский;мкр. Пушкин;м. Купчино;Школьная улица, 31;41,7;2;5;2;https://spb.cian.ru/sale/flat/321839491/?mlSearchSessionGuid=f084dc9e6cfb41422f1ca6bd954ec6fb
8 100 000 ₽;Санкт-Петербург;р-н Красносельский;Урицк;м. Юго-Западная;улица Партизана Германа, 14/117;48,4;4;14;5/6 квартиры;https://spb.cian.ru/sale/flat/322127778/?mlSearchSessionGuid=f084dc9e6cfb41422f1ca6bd954ec6fb
8 200 000 ₽;Санкт-Петербург;р-н Московский;Звёздное;м. Московская;проспект Юрия Гагарина, 31;44,5;5;5;2;https://spb.cian.ru/sale/flat/327394691/?mlSearchSessionGuid=f084dc9e6cfb41422f1ca6bd954ec6fb
8 199 999 ₽;Санкт-Петербург;р-н Пушкинский;мкр. Пушкин;м. Купчино;бульвар Алексея Толстого, 34;50,8;4;5;2;https://spb.cian.ru/sale/flat/325210537/?mlSearchSessionGuid=f084dc9e6cfb41422f1ca6bd954ec6fb
8 200 000 ₽;Санкт-Петербург;р-н Колпинский;мкр. Колпино;м. Шушары;бульвар Трудящихся, 30;56,8;9;9;2;https://spb.cian.ru/sale/flat/325733454/?mlSearchSessionGuid=f084dc9e6cfb41422f1ca6bd954ec6fb
8 200 000 ₽;Санкт-Петербург;р-н Приморский;Чёрная речка;м. Черная речка;Торжковская улица, 24К1;35;2;5;2;https://spb.cian.ru/sale/flat/323284693/?mlSearchSessionGuid=f084dc9e6cfb41422f1ca6bd954ec6fb
8 200 000 ₽;Санкт-Петербург;р-н Московский;Звёздное;м. Звездная;улица Среднерогатская, 16к2;22,6;12;18;Студия;https://spb.cian.ru/sale/flat/326971495/?mlSearchSessionGuid=f084dc9e6cfb41422f1ca6bd954ec6fb
8 150 000 ₽;Санкт-Петербург;р-н Московский;Гагаринское;м. Звездная;Дунайский проспект, 23;29,2;4;18;Студия;https://spb.cian.ru/sale/flat/326901465/?mlSearchSessionGuid=f084dc9e6cfb41422f1ca6bd954ec6fb
8 297 531 ₽;Санкт-Петербург;р-н Приморский;№ 65;м. Комендантский проспект;Планерная улица, 21К3;45;2;10;1;https://spb.cian.ru/sale/flat/324901911/?mlSearchSessionGuid=f084dc9e6cfb41422f1ca6bd954ec6fb
8 344 195 ₽;Санкт-Петербург;р-н Центральный;Владимирский;м. Лиговский проспект;улица Константина Заслонова, 8Б;19,6;4;4;Студия;https://spb.cian.ru/sale/flat/322887585/?mlSearchSessionGuid=f084dc9e6cfb41422f1ca6bd954ec6fb
8 300 000 ₽;Санкт-Петербург;р-н Пушкинский;мкр. Пушкин;м. Купчино;Малиновская улица, 11;43,1;4;5;1;https://spb.cian.ru/sale/flat/321010562/?mlSearchSessionGuid=f084dc9e6cfb41422f1ca6bd954ec6fb
8 450 000 ₽;Санкт-Петербург;р-н Выборгский;Светлановское;м. Площадь Мужества;Политехническая улица, 6;39;10;11;1;https://spb.cian.ru/sale/flat/324898370/?mlSearchSessionGuid=f084dc9e6cfb41422f1ca6bd954ec6fb
8 400 000 ₽;Санкт-Петербург;р-н Пушкинский;мкр. Шушары;м. Шушары;Ленсоветовский тер., 25;62;6;10;2;https://spb.cian.ru/sale/flat/327030634/?mlSearchSessionGuid=f084dc9e6cfb41422f1ca6bd954ec6fb
8 499 000 ₽;Санкт-Петербург;р-н Московский;Новоизмайловское;м. Электросила;Благодатная улица, 15;44,3;5;5;2;https://spb.cian.ru/sale/flat/326235132/?mlSearchSessionGuid=f084dc9e6cfb41422f1ca6bd954ec6fb
8 450 000 ₽;Санкт-Петербург;р-н Невский;Невский;м. Улица Дыбенко;Искровский проспект, 17К1;44,2;6;9;2;https://spb.cian.ru/sale/flat/326995363/?mlSearchSessionGuid=f084dc9e6cfb41422f1ca6bd954ec6fb
8 400 000 ₽;Санкт-Петербург;р-н Московский;Новоизмайловское;м. Ленинский проспект;Кубинская улица, 76к1;24,1;10;10;Студия;https://spb.cian.ru/sale/flat/326871774/?mlSearchSessionGuid=f084dc9e6cfb41422f1ca6bd954ec6fb
8 400 000 ₽;Санкт-Петербург;р-н Пушкинский;мкр. Пушкин;м. Купчино;бульвар Алексея Толстого, 18;41,3;5;5;2;https://spb.cian.ru/sale/flat/326684600/?mlSearchSessionGuid=f084dc9e6cfb41422f1ca6bd954ec6fb
8 480 000 ₽;Санкт-Петербург;р-н Приморский;№ 65;м. Старая Деревня;улица Оптиков, 34К1;25,7;20;24;Студия;https://spb.cian.ru/sale/flat/291803119/?mlSearchSessionGuid=f084dc9e6cfb41422f1ca6bd954ec6fb
8 500 000 ₽;Санкт-Петербург;р-н Пушкинский;мкр. Пушкин;м. Купчино;улица Архитектора Данини, 5;43;2;10;1;https://spb.cian.ru/sale/flat/327034471/?mlSearchSessionGuid=f084dc9e6cfb41422f1ca6bd954ec6fb
8 500 000 ₽;Санкт-Петербург;р-н Красносельский;Южно-Приморский;м. Юго-Западная;Ленинский проспект, 75к1;32;8;15;1;https://spb.cian.ru/sale/flat/327092087/?mlSearchSessionGuid=f084dc9e6cfb41422f1ca6bd954ec6fb
8 645 000 ₽;Санкт-Петербург;р-н Приморский;Комендантский аэродром;м. Пионерская;Серебристый бульвар, 18К1;24,7;6;9;Студия;https://spb.cian.ru/sale/flat/318100646/?mlSearchSessionGuid=f084dc9e6cfb41422f1ca6bd954ec6fb
8 700 000 ₽;Санкт-Петербург;р-н Красносельский;Урицк;м. Юго-Западная;улица Партизана Германа, 23;59,8;2;9;3;https://spb.cian.ru/sale/flat/323458563/?mlSearchSessionGuid=f084dc9e6cfb41422f1ca6bd954ec6fb
8 650 000 ₽;Санкт-Петербург;р-н Пушкинский;мкр. Пушкин;м. Купчино;Железнодорожная улица, 30;54,4;4;4;3;https://spb.cian.ru/sale/flat/324739817/?mlSearchSessionGuid=f084dc9e6cfb41422f1ca6bd954ec6fb
8 700 000 ₽;Санкт-Петербург;р-н Василеостровский;Остров Декабристов;м. Приморская;набережная Макарова, 58;34;7;12;1;https://spb.cian.ru/sale/flat/327235271/?mlSearchSessionGuid=f084dc9e6cfb41422f1ca6bd954ec6fb
8 700 000 ₽;Санкт-Петербург;р-н Невский;Невский;м. Проспект Большевиков;Пульс Премьер ЖК;25,38;2;4;Студия;https://spb.cian.ru/sale/flat/324689760/?mlSearchSessionGuid=f084dc9e6cfb41422f1ca6bd954ec6fb
8 790 000 ₽;Санкт-Петербург;р-н Пушкинский;мкр. Пушкин;м. Купчино;улица Пущинская, 1к2;33,5;2;5;1;https://spb.cian.ru/sale/flat/305985611/?mlSearchSessionGuid=f084dc9e6cfb41422f1ca6bd954ec6fb
8 890 000 ₽;Санкт-Петербург;р-н Приморский;Чёрная речка;м. Черная речка;Новосибирская улица, 5;45,4;1;5;2;https://spb.cian.ru/sale/flat/326910538/?mlSearchSessionGuid=f084dc9e6cfb41422f1ca6bd954ec6fb
8 900 000 ₽;Санкт-Петербург;р-н Московский;Новоизмайловское;м. Ленинский проспект;1-й Предпортовый проезд, 1;25,88;4;12;Студия;https://spb.cian.ru/sale/flat/324662156/?mlSearchSessionGuid=f084dc9e6cfb41422f1ca6bd954ec6fb
8 950 000 ₽;Санкт-Петербург;р-н Невский;Невская застава;м. Елизаровская;улица Крупской, 7;48,1;5;5;2;https://spb.cian.ru/sale/flat/322587386/?mlSearchSessionGuid=f084dc9e6cfb41422f1ca6bd954ec6fb
8 990 000 ₽;Санкт-Петербург;р-н Красносельский;Константиновское;м. Юго-Западная;улица Здоровцева, 33К1;60;8;10;3;https://spb.cian.ru/sale/flat/327306042/?mlSearchSessionGuid=f084dc9e6cfb41422f1ca6bd954ec6fb
8 950 000 ₽;Санкт-Петербург;р-н Кировский;Княжево;м. Ленинский проспект;улица Подводника Кузьмина, 22;65,2;1;5;5;https://spb.cian.ru/sale/flat/324449537/?mlSearchSessionGuid=f084dc9e6cfb41422f1ca6bd954ec6fb
9 000 000 ₽;Санкт-Петербург;р-н Колпинский;мкр. Колпино;м. Шушары;бульвар Трудящихся, 13;57,2;2;9;3;https://spb.cian.ru/sale/flat/327352971/?mlSearchSessionGuid=f084dc9e6cfb41422f1ca6bd954ec6fb
9 000 000 ₽;Санкт-Петербург;р-н Фрунзенский;№ 72;м. Международная;Софийская улица, 45К1;55,8;2;5;3;https://spb.cian.ru/sale/flat/317832873/?mlSearchSessionGuid=f084dc9e6cfb41422f1ca6bd954ec6fb
9 000 000 ₽;Санкт-Петербург;р-н Невский;Невская застава;м. Елизаровская;Большой Смоленский проспект, 3;23,06;5;12;Студия;https://spb.cian.ru/sale/flat/325856458/?mlSearchSessionGuid=f084dc9e6cfb41422f1ca6bd954ec6fb
9 000 000 ₽;Санкт-Петербург;р-н Калининский;Пискарёвка;м. Лесная;улица Богословская, 4к4;30;18;25;Студия;https://spb.cian.ru/sale/flat/327340071/?mlSearchSessionGuid=f084dc9e6cfb41422f1ca6bd954ec6fb
9 000 000 ₽;Санкт-Петербург;р-н Московский;Звёздное;м. Звездная;Пулковское шоссе, 40К3;34,6;10;27;1;https://spb.cian.ru/sale/flat/326602249/?mlSearchSessionGuid=f084dc9e6cfb41422f1ca6bd954ec6fb
9 000 000 ₽;Санкт-Петербург;р-н Кронштадтский;мкр. Кронштадт;Тулонская аллея;6;30,6;3;4;1;https://spb.cian.ru/sale/flat/262485866/?mlSearchSessionGuid=f084dc9e6cfb41422f1ca6bd954ec6fb
9 100 000 ₽;Санкт-Петербург;р-н Василеостровский;Васильевский;м. Приморская;улица Беринга, 27к6;23;9;12;Студия;https://spb.cian.ru/sale/flat/326071499/?mlSearchSessionGuid=f084dc9e6cfb41422f1ca6bd954ec6fb
9 100 000 ₽;Санкт-Петербург;р-н Петродворцовый;мкр. Стрельна;м. Проспект Ветеранов;Дворцовый фасад ЖК;34,52;4;4;1;https://spb.cian.ru/sale/flat/326281636/?mlSearchSessionGuid=f084dc9e6cfb41422f1ca6bd954ec6fb
9 200 000 ₽;Санкт-Петербург;р-н Приморский;Коломяги;м. Комендантский проспект;Парашютная улица, 54;35,1;3;24;1;https://spb.cian.ru/sale/flat/323760933/?mlSearchSessionGuid=f084dc9e6cfb41422f1ca6bd954ec6fb
9 200 000 ₽;Санкт-Петербург;р-н Красногвардейский;Пороховые;м. Ладожская;Белорусская улица, 14/22;56,7;5;9;3;https://spb.cian.ru/sale/flat/325636032/?mlSearchSessionGuid=f084dc9e6cfb41422f1ca6bd954ec6fb
9 300 000 ₽;Санкт-Петербург;р-н Невский;Невская застава;м. Елизаровская;проспект Обуховской обороны, 36;24,5;3;12;Студия;https://spb.cian.ru/sale/flat/323760931/?mlSearchSessionGuid=f084dc9e6cfb41422f1ca6bd954ec6fb
9 300 000 ₽;Санкт-Петербург;р-н Фрунзенский;Волковское;м. Обводный канал;Тамбовская улица, 30;46,8;1;5;2;https://spb.cian.ru/sale/flat/326683295/?mlSearchSessionGuid=f084dc9e6cfb41422f1ca6bd954ec6fb
9 300 000 ₽;Санкт-Петербург;р-н Красносельский;Сосновая поляна;м. Юго-Западная;проспект Ветеранов, 169к3;43,6;6;12;1;https://spb.cian.ru/sale/flat/326724265/?mlSearchSessionGuid=f084dc9e6cfb41422f1ca6bd954ec6fb
9 300 000 ₽;Санкт-Петербург;р-н Пушкинский;мкр. Шушары;м. Купчино;улица Валдайская, 4к2;64,1;16;26;2;https://spb.cian.ru/sale/flat/325886860/?mlSearchSessionGuid=f084dc9e6cfb41422f1ca6bd954ec6fb
9 300 000 ₽;Санкт-Петербург;р-н Невский;Невский;м. Улица Дыбенко;улица Архивная, 4;24,73;17;17;Студия;https://spb.cian.ru/sale/flat/327154162/?mlSearchSessionGuid=f084dc9e6cfb41422f1ca6bd954ec6fb
9 300 000 ₽;Санкт-Петербург;р-н Василеостровский;Морской;м. Приморская;улица Вадима Шефнера, 10к1;28,2;12;18;Студия;https://spb.cian.ru/sale/flat/325364886/?mlSearchSessionGuid=f084dc9e6cfb41422f1ca6bd954ec6fb
9 350 000 ₽;Санкт-Петербург;р-н Московский;Пулковский меридиан;м. Московская;5-й Предпортовый проезд, 4К1;47,5;3;12;2;https://spb.cian.ru/sale/flat/327376879/?mlSearchSessionGuid=f084dc9e6cfb41422f1ca6bd954ec6fb
9 360 000 ₽;Санкт-Петербург;р-н Василеостровский;Морской;м. Приморская;улица Вадима Шефнера, 12к1;36,2;1;18;1;https://spb.cian.ru/sale/flat/323904156/?mlSearchSessionGuid=f084dc9e6cfb41422f1ca6bd954ec6fb
9 390 000 ₽;Санкт-Петербург;р-н Невский;Народный;м. Ломоносовская;Октябрьская набережная, 120;38,2;3;17;1;https://spb.cian.ru/sale/flat/325672636/?mlSearchSessionGuid=f084dc9e6cfb41422f1ca6bd954ec6fb
9 500 000 ₽;Санкт-Петербург;р-н Приморский;Коломяги;м. Озерки;улица Щербакова, 14К2;55,8;8;16;2;https://spb.cian.ru/sale/flat/326747757/?mlSearchSessionGuid=f084dc9e6cfb41422f1ca6bd954ec6fb
9 500 000 ₽;Санкт-Петербург;р-н Невский;Невский;м. Проспект Большевиков;Дальневосточный проспект, 19к1;25,3;3;15;Студия;https://spb.cian.ru/sale/flat/326583950/?mlSearchSessionGuid=f084dc9e6cfb41422f1ca6bd954ec6fb
